"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.collectedAnnotationResults"	"Answer.16318175_506_opposingStance_warrant"	"Answer.16318175_506_familiarGroup"	"Answer.8834046_318_opposingStance_warrant"	"Answer.8834046_318_familiarGroup"	"Answer.feedback"	"Answer.Submit HIT"	"Answer.6540157_352_opposingStance_warrant"	"Answer.6540157_352_familiarGroup"	"Answer.16318175_260_opposingStance_warrant"	"Answer.16318175_260_familiarGroup"	"Answer.9841537_0_opposingStance_warrant"	"Answer.9841537_0_familiarGroup"	"Answer.5481449_13_opposingStance_warrant"	"Answer.5481449_13_familiarGroup"	"Answer.8834046_145_opposingStance_warrant"	"Answer.8834046_145_familiarGroup"	"Answer.5481449_144_opposingStance_warrant"	"Answer.5481449_144_familiarGroup"	"Answer.12013232_335_opposingStance_warrant"	"Answer.12013232_335_familiarGroup"	"Answer.4595363_428_opposingStance_warrant"	"Answer.4595363_428_familiarGroup"	"Answer.8828552_110_opposingStance_warrant"	"Answer.8828552_110_familiarGroup"	"Answer.6540157_28_opposingStance_warrant"	"Answer.6540157_28_familiarGroup"	"Answer.5481449_258_opposingStance_warrant"	"Answer.5481449_258_familiarGroup"	"Answer.6892783_236_opposingStance_warrant"	"Answer.6892783_236_familiarGroup"	"Answer.12013232_382_opposingStance_warrant"	"Answer.12013232_382_familiarGroup"	"Answer.4595363_0_opposingStance_warrant"	"Answer.4595363_0_familiarGroup"
"3S4TINXCC0ZD2GGHMRFBSYHPA6FOBC"	"3AKE04YHPNDJIO5SIK65ENKJDAMZH7"	"Can you make sense out of a weird reasoning in arguments? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity, logical thinking, and imagination!"	"Argumentation, NLP, natural language processing"	"$0.17"	"Mon Mar 06 16:45:40 CET 2017"	"5"	"2"	"0"	"3"	"Reviewable"	"NotReviewed"	"mthit-00000.html"	"1200"	"604800"	"Tue Mar 07 15:17:55 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3S4TINXCC0ZD2GGHMRFBSYHPA6FOBC"	"39PAAFCODNCBA6GODRXCB4D3QB3VTY"	"A3MS21UJPMHLK0"	"Approved"	"Mon Mar 13 17:31:19 CET 2017"	"Mon Mar 06 17:22:40 CET 2017"	"Mon Mar 06 17:31:19 CET 2017"	"Tue Mar 07 15:20:08 CET 2017"	""	""	""	""	""	"reparations should be paid because they became citizens."	"somewhat"	"sports programs should not be dropped because there are many benefits."	"somewhat"	""	""
"3S4TINXCC0ZD2GGHMRFBSYHPA6FOBC"	"3AKE04YHPNDJIO5SIK65ENKJDAMZH7"	"Can you make sense out of a weird reasoning in arguments? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity, logical thinking, and imagination!"	"Argumentation, NLP, natural language processing"	"$0.17"	"Mon Mar 06 16:45:40 CET 2017"	"5"	"2"	"0"	"3"	"Reviewable"	"NotReviewed"	"mthit-00000.html"	"1200"	"604800"	"Tue Mar 07 15:17:55 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3S4TINXCC0ZD2GGHMRFBSYHPA6FOBC"	"3PZDLQMM0UXLRYGB3VIBKPGO5SQ2CW"	"A3TQKAOIJSPPRB"	"Approved"	"Mon Mar 13 21:00:42 CET 2017"	"Mon Mar 06 20:57:00 CET 2017"	"Mon Mar 06 21:00:42 CET 2017"	"Tue Mar 07 15:20:08 CET 2017"	""	""	""	""	""	"should pay reparations because it is such a small number of Africans that came here it wouldn't cost that much."	"somewhat"	"do not drop programs because it is a huge benefit to the school. (John left off that he meant that sports provide a large benefit)."	"somewhat"	""	""
"3S4TINXCC0ZD2GGHMRFBSYHPA6FOBC"	"3AKE04YHPNDJIO5SIK65ENKJDAMZH7"	"Can you make sense out of a weird reasoning in arguments? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity, logical thinking, and imagination!"	"Argumentation, NLP, natural language processing"	"$0.17"	"Mon Mar 06 16:45:40 CET 2017"	"5"	"2"	"0"	"3"	"Reviewable"	"NotReviewed"	"mthit-00000.html"	"1200"	"604800"	"Tue Mar 07 15:17:55 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3S4TINXCC0ZD2GGHMRFBSYHPA6FOBC"	"3HYA4D452SVSUA0LUX8CSV1R2652FW"	"A1OYYWJ2B7OQTD"	"Approved"	"Tue Mar 14 02:43:07 CET 2017"	"Tue Mar 07 02:41:27 CET 2017"	"Tue Mar 07 02:43:07 CET 2017"	"Tue Mar 07 15:20:08 CET 2017"	""	""	""	""	""	"reparations ought to be paid, though he cites a small number ending up in the U.S. as opposed to other places involved in the slave trade."	"yes"	"sports programs should not be dropped, unless perhaps they are dropped across the board including basketball."	"yes"	""	""
"35O6H0UNLSSXCP8B54WTHG0B1GK5JA"	"3AKE04YHPNDJIO5SIK65ENKJDAMZH7"	"Can you make sense out of a weird reasoning in arguments? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity, logical thinking, and imagination!"	"Argumentation, NLP, natural language processing"	"$0.17"	"Mon Mar 06 16:45:40 CET 2017"	"5"	"2"	"0"	"3"	"Reviewable"	"NotReviewed"	"mthit-00001.html"	"1200"	"604800"	"Tue Mar 07 15:17:48 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=35O6H0UNLSSXCP8B54WTHG0B1GK5JA"	"3II4UPYCOKJCO9OA523N0DW96X0DQ3"	"A3MS21UJPMHLK0"	"Approved"	"Mon Mar 13 17:28:45 CET 2017"	"Mon Mar 06 17:22:28 CET 2017"	"Mon Mar 06 17:28:45 CET 2017"	"Tue Mar 07 15:20:08 CET 2017"	""	""	""	""	""					""	""	"taking family vacations helps the family to appreciate their home life better."	"yes"	"we should pay reparations because the slaves helped create the economy we have today."	"somewhat"
"35O6H0UNLSSXCP8B54WTHG0B1GK5JA"	"3AKE04YHPNDJIO5SIK65ENKJDAMZH7"	"Can you make sense out of a weird reasoning in arguments? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity, logical thinking, and imagination!"	"Argumentation, NLP, natural language processing"	"$0.17"	"Mon Mar 06 16:45:40 CET 2017"	"5"	"2"	"0"	"3"	"Reviewable"	"NotReviewed"	"mthit-00001.html"	"1200"	"604800"	"Tue Mar 07 15:17:48 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=35O6H0UNLSSXCP8B54WTHG0B1GK5JA"	"3EA3QWIZ4J76O0WOEKYTWFN9I9AITR"	"A34MRQ1OP87XC6"	"Approved"	"Mon Mar 13 18:10:38 CET 2017"	"Mon Mar 06 18:03:22 CET 2017"	"Mon Mar 06 18:10:38 CET 2017"	"Tue Mar 07 15:20:08 CET 2017"	""	""	""	""	""					"Provide more details in Writing."	""	"Prefer to be at home versus  on vacation with other kids when returning home from studying abroad."	"somewhat"	"Slave traders should pay the slaves for wrongful treatments since they generated so much money."	"somewhat"
"35O6H0UNLSSXCP8B54WTHG0B1GK5JA"	"3AKE04YHPNDJIO5SIK65ENKJDAMZH7"	"Can you make sense out of a weird reasoning in arguments? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity, logical thinking, and imagination!"	"Argumentation, NLP, natural language processing"	"$0.17"	"Mon Mar 06 16:45:40 CET 2017"	"5"	"2"	"0"	"3"	"Reviewable"	"NotReviewed"	"mthit-00001.html"	"1200"	"604800"	"Tue Mar 07 15:17:48 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=35O6H0UNLSSXCP8B54WTHG0B1GK5JA"	"3018Q3ZVOJ2E230YY71LF2Y8HHMRAZ"	"A3TQKAOIJSPPRB"	"Approved"	"Mon Mar 13 21:14:16 CET 2017"	"Mon Mar 06 21:13:26 CET 2017"	"Mon Mar 06 21:14:16 CET 2017"	"Tue Mar 07 15:20:08 CET 2017"	""	""	""	""	""					""	""	"if one vacations with kids, that they will learn home is wherever their family is."	"yes"	"if you pay reparations based on economic contribution, that it would be low as most of the economic boom was from the free states not slave states."	"somewhat"
"33EEIIWHK7JVW6R36LYFIF6WSZDQVS"	"3AKE04YHPNDJIO5SIK65ENKJDAMZH7"	"Can you make sense out of a weird reasoning in arguments? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity, logical thinking, and imagination!"	"Argumentation, NLP, natural language processing"	"$0.17"	"Mon Mar 06 16:45:40 CET 2017"	"5"	"1"	"0"	"4"	"Reviewable"	"NotReviewed"	"mthit-00002.html"	"1200"	"604800"	"Tue Mar 07 15:17:53 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=33EEIIWHK7JVW6R36LYFIF6WSZDQVS"	"3OE22WJIGJ0Y5BZWRXTCAD0XSXTQUO"	"A2NG1ZF8G87UDY"	"Approved"	"Mon Mar 13 16:54:09 CET 2017"	"Mon Mar 06 16:50:59 CET 2017"	"Mon Mar 06 16:54:09 CET 2017"	"Tue Mar 07 15:20:08 CET 2017"	""	""	""	""	""					""	""					"attacking Syria would only bring more warfare to a region already war torn. Syria already has tons of refugees fleeing the country, so an air strike would most certainly make conditions worse for the citizens of that country."	"yes"	"just because students are not part of a traditional classroom, they should still have access to sports teams."	"no"
"33EEIIWHK7JVW6R36LYFIF6WSZDQVS"	"3AKE04YHPNDJIO5SIK65ENKJDAMZH7"	"Can you make sense out of a weird reasoning in arguments? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity, logical thinking, and imagination!"	"Argumentation, NLP, natural language processing"	"$0.17"	"Mon Mar 06 16:45:40 CET 2017"	"5"	"1"	"0"	"4"	"Reviewable"	"NotReviewed"	"mthit-00002.html"	"1200"	"604800"	"Tue Mar 07 15:17:53 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=33EEIIWHK7JVW6R36LYFIF6WSZDQVS"	"3IAS3U3I0GS2HTO5PVMG95A6N6AB2G"	"A3MS21UJPMHLK0"	"Approved"	"Mon Mar 13 17:34:36 CET 2017"	"Mon Mar 06 17:22:47 CET 2017"	"Mon Mar 06 17:34:36 CET 2017"	"Tue Mar 07 15:20:08 CET 2017"	""	""	""	""	""					""	""					"attacking Syria would have consequences."	"yes"	"home-schoolers should play for high school teams because it will allow them to interact with other students."	"somewhat"
"33EEIIWHK7JVW6R36LYFIF6WSZDQVS"	"3AKE04YHPNDJIO5SIK65ENKJDAMZH7"	"Can you make sense out of a weird reasoning in arguments? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity, logical thinking, and imagination!"	"Argumentation, NLP, natural language processing"	"$0.17"	"Mon Mar 06 16:45:40 CET 2017"	"5"	"1"	"0"	"4"	"Reviewable"	"NotReviewed"	"mthit-00002.html"	"1200"	"604800"	"Tue Mar 07 15:17:53 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=33EEIIWHK7JVW6R36LYFIF6WSZDQVS"	"3WMINLGALCFAW1BFGABQQ7ZMHF8ACZ"	"A3M4XCMOWA61TL"	"Approved"	"Mon Mar 13 18:49:43 CET 2017"	"Mon Mar 06 18:46:00 CET 2017"	"Mon Mar 06 18:49:43 CET 2017"	"Tue Mar 07 15:20:08 CET 2017"	""	""	""	""	""					""	""					"Attacking Syria is a terrible idea because it will only make things worse."	"yes"	"Home-schoolers may not have the experience in the classroom but they will have experience of joining a team if they play for their schools sports team."	"somewhat"
"33EEIIWHK7JVW6R36LYFIF6WSZDQVS"	"3AKE04YHPNDJIO5SIK65ENKJDAMZH7"	"Can you make sense out of a weird reasoning in arguments? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity, logical thinking, and imagination!"	"Argumentation, NLP, natural language processing"	"$0.17"	"Mon Mar 06 16:45:40 CET 2017"	"5"	"1"	"0"	"4"	"Reviewable"	"NotReviewed"	"mthit-00002.html"	"1200"	"604800"	"Tue Mar 07 15:17:53 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=33EEIIWHK7JVW6R36LYFIF6WSZDQVS"	"32EYX73OY1LYHCEW4CICF3A2OKDRUA"	"A3TQKAOIJSPPRB"	"Approved"	"Mon Mar 13 21:05:57 CET 2017"	"Mon Mar 06 21:04:17 CET 2017"	"Mon Mar 06 21:05:57 CET 2017"	"Tue Mar 07 15:20:08 CET 2017"	""	""	""	""	""					""	""					"if the US attack Syria, it would finally bring about the war which would lead to Mideast peace accords."	"somewhat"	"if home-schoolers are not part of the classroom experience, they should at least be able to play in high school sports for some social interaction."	"yes"
