"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.12536410_143_AE861G0AY5RGT_impossible_why"	"Answer.feedback"	"Answer.Submit HIT"	"Answer.17293787_376_AB98SGS280TY5_impossible_why"	"Answer.17293787_376_AB98SGS280TY5_fixed_warrant"	"Answer.12536410_143_AE861G0AY5RGT_fixed_warrant"	"Answer.11408115_0_A1DJNUJZN8FE7N_impossible_why"	"Answer.11408115_0_A1DJNUJZN8FE7N_fixed_warrant"	"Answer.11408115_0_A1DJNUJZN8FE7N_fixed_warrant_impossible"	"Answer.17293787_376_AB98SGS280TY5_fixed_warrant_impossible"	"Answer.4367042_282_A1CF6U3GF7DZEJ_impossible_why"	"Answer.18546949_88_A104V8NZIQFN2F_fixed_warrant"	"Answer.16683572_54_A1LZPWVZRTUZD0_fixed_warrant"	"Answer.18546949_88_A104V8NZIQFN2F_impossible_why"	"Answer.16683572_54_A1LZPWVZRTUZD0_impossible_why"	"Answer.4367042_282_A1CF6U3GF7DZEJ_fixed_warrant"	"Answer.5474672_140_A1DJNUJZN8FE7N_fixed_warrant"	"Answer.18301753_0_A34QZDSTKZ3JO9_impossible_why"	"Answer.5474672_140_A1DJNUJZN8FE7N_impossible_why"	"Answer.18244013_335_A34QZDSTKZ3JO9_fixed_warrant"	"Answer.18244013_335_A34QZDSTKZ3JO9_impossible_why"	"Answer.18301753_0_A34QZDSTKZ3JO9_fixed_warrant"	"Answer.18301753_0_A34QZDSTKZ3JO9_fixed_warrant_impossible"	"Answer.18244013_335_A34QZDSTKZ3JO9_fixed_warrant_impossible"	"Answer.10944652_774_A2QVMCGDLTWV9_impossible_why"	"Answer.19137971_451_A1CF6U3GF7DZEJ_fixed_warrant"	"Answer.10944652_774_A2QVMCGDLTWV9_fixed_warrant"	"Answer.19137971_451_A1CF6U3GF7DZEJ_impossible_why"	"Answer.16621084_133_A34QZDSTKZ3JO9_fixed_warrant"	"Answer.16621084_133_A34QZDSTKZ3JO9_impossible_why"	"Answer.16621084_133_A34QZDSTKZ3JO9_fixed_warrant_impossible"	"Answer.10944652_774_A2QVMCGDLTWV9_fixed_warrant_impossible"	"Answer.19137971_451_A1CF6U3GF7DZEJ_fixed_warrant_impossible"	"Answer.3235302_207_A3PILUAB7LZGWQ_impossible_why"	"Answer.3235302_207_A3PILUAB7LZGWQ_fixed_warrant"	"Answer.6896111_56_A104V8NZIQFN2F_fixed_warrant"	"Answer.4845332_217_AE861G0AY5RGT_fixed_warrant"	"Answer.4845332_217_AE861G0AY5RGT_impossible_why"	"Answer.6896111_56_A104V8NZIQFN2F_impossible_why"	"Answer.3235302_207_A3PILUAB7LZGWQ_fixed_warrant_impossible"	"Answer.14384573_137_AE861G0AY5RGT_fixed_warrant"	"Answer.3639835_338_A34QZDSTKZ3JO9_impossible_why"	"Answer.16627411_73_A104V8NZIQFN2F_fixed_warrant"	"Answer.16627411_73_A104V8NZIQFN2F_impossible_why"	"Answer.3639835_338_A34QZDSTKZ3JO9_fixed_warrant"	"Answer.14384573_137_AE861G0AY5RGT_impossible_why"	"Answer.16627411_73_A104V8NZIQFN2F_fixed_warrant_impossible"	"Answer.3639835_338_A34QZDSTKZ3JO9_fixed_warrant_impossible"	"Answer.5477096_432_APW9F8OTJ4KXO_impossible_why"	"Answer.11163402_167_A34QZDSTKZ3JO9_fixed_warrant"	"Answer.11163402_167_A34QZDSTKZ3JO9_impossible_why"	"Answer.4963738_276_A247LJDZOGXJK6_fixed_warrant"	"Answer.5477096_432_APW9F8OTJ4KXO_fixed_warrant"	"Answer.4963738_276_A247LJDZOGXJK6_impossible_why"	"Answer.2852843_141_A1HKYY6XI2OHO1_fixed_warrant"	"Answer.2852843_141_A1HKYY6XI2OHO1_impossible_why"	"Answer.2699711_361_AE861G0AY5RGT_fixed_warrant"	"Answer.2699711_361_AE861G0AY5RGT_impossible_why"	"Answer.9950813_449_A104V8NZIQFN2F_fixed_warrant"	"Answer.9950813_449_A104V8NZIQFN2F_impossible_why"	"Answer.2852843_141_A1HKYY6XI2OHO1_fixed_warrant_impossible"	"Answer.2699711_361_AE861G0AY5RGT_fixed_warrant_impossible"	"Answer.6896111_56_A1CF6U3GF7DZEJ_fixed_warrant"	"Answer.6896111_56_A1CF6U3GF7DZEJ_impossible_why"	"Answer.18246375_210_A3TKD7EJ6BM0M5_fixed_warrant"	"Answer.18246375_210_A3TKD7EJ6BM0M5_impossible_why"	"Answer.7952064_0_A3TKD7EJ6BM0M5_fixed_warrant"	"Answer.7952064_0_A3TKD7EJ6BM0M5_impossible_why"	"Answer.18246375_210_A3TKD7EJ6BM0M5_fixed_warrant_impossible"	"Answer.6896111_56_A1CF6U3GF7DZEJ_fixed_warrant_impossible"	"Answer.7952064_0_A3TKD7EJ6BM0M5_fixed_warrant_impossible"	"Answer.17011720_275_APW9F8OTJ4KXO_impossible_why"	"Answer.17011720_275_APW9F8OTJ4KXO_fixed_warrant"	"Answer.18249925_119_A1DJNUJZN8FE7N_impossible_why"	"Answer.18249925_119_A1DJNUJZN8FE7N_fixed_warrant"	"Answer.11540283_213_A104V8NZIQFN2F_fixed_warrant"	"Answer.11540283_213_A104V8NZIQFN2F_impossible_why"	"Answer.11540283_213_A104V8NZIQFN2F_fixed_warrant_impossible"	"Answer.17011720_275_APW9F8OTJ4KXO_fixed_warrant_impossible"	"Answer.18249925_119_A1DJNUJZN8FE7N_fixed_warrant_impossible"
"3R6RZGK0XFO458IPXVF9V19YSGEYV4"	"3DDOM87YLDZSEDRDHHYR70AB0UOTVQ"	"Correct an explanation to fix the logic of an argument [1-2 mins/HIT on average] (pilot study)"	"This HIT requires logical thinking"	"Argumentation, NLP, natural language processing"	"$0.12"	"Sun Apr 09 22:23:12 CEST 2017"	"5"	"0"	"0"	"5"	"Reviewable"	"NotReviewed"	"mthit-00000.html"	"1200"	"604800"	"Wed Apr 12 22:23:12 CEST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3R6RZGK0XFO458IPXVF9V19YSGEYV4"	"3LS2AMNW5G23S6FZVBH3B788D5KQOH"	"AGHLR9UNHB6ZR"	"Approved"	"Sun Apr 16 23:01:47 CEST 2017"	"Sun Apr 09 22:56:52 CEST 2017"	"Sun Apr 09 23:01:47 CEST 2017"	"Mon Apr 10 06:51:07 CEST 2017"	""	""	""	""	""	""	""	""	"Nuclear weapons are not a threat to distant states."	"there is innovation in 3-d printing and it's sustainable"	""	"vaccines don't contain chemicals many children may be allergic to"
"3R6RZGK0XFO458IPXVF9V19YSGEYV4"	"3DDOM87YLDZSEDRDHHYR70AB0UOTVQ"	"Correct an explanation to fix the logic of an argument [1-2 mins/HIT on average] (pilot study)"	"This HIT requires logical thinking"	"Argumentation, NLP, natural language processing"	"$0.12"	"Sun Apr 09 22:23:12 CEST 2017"	"5"	"0"	"0"	"5"	"Reviewable"	"NotReviewed"	"mthit-00000.html"	"1200"	"604800"	"Wed Apr 12 22:23:12 CEST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3R6RZGK0XFO458IPXVF9V19YSGEYV4"	"3JJVG1YBEC9UGQ7S7EOE7CDIAAIB5P"	"A33LYSCQQU1YDJ"	"Approved"	"Sun Apr 16 23:53:21 CEST 2017"	"Sun Apr 09 23:50:00 CEST 2017"	"Sun Apr 09 23:53:21 CEST 2017"	"Mon Apr 10 06:51:07 CEST 2017"	""	""	""	""	""	""	""	""	"Nuclear weapons are not a threat to states around them."	"there is innovation in 3-d printing and it's sustainable"	""	"vaccines do not contain chemicals many children may be allergic to"
"3R6RZGK0XFO458IPXVF9V19YSGEYV4"	"3DDOM87YLDZSEDRDHHYR70AB0UOTVQ"	"Correct an explanation to fix the logic of an argument [1-2 mins/HIT on average] (pilot study)"	"This HIT requires logical thinking"	"Argumentation, NLP, natural language processing"	"$0.12"	"Sun Apr 09 22:23:12 CEST 2017"	"5"	"0"	"0"	"5"	"Reviewable"	"NotReviewed"	"mthit-00000.html"	"1200"	"604800"	"Wed Apr 12 22:23:12 CEST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3R6RZGK0XFO458IPXVF9V19YSGEYV4"	"3OHYZ19UGDHB5Q8I6FKHL7T39N4OAE"	"AJD3JOWNVDZD1"	"Approved"	"Mon Apr 17 00:39:25 CEST 2017"	"Mon Apr 10 00:36:17 CEST 2017"	"Mon Apr 10 00:39:25 CEST 2017"	"Mon Apr 10 06:51:07 CEST 2017"	""	""	""	""	""	""	""	""	"their Nuclear weapons are no threat to any state around them."	"there is innovation in 3-d printing"	""	"vaccines don't contain chemicals many children may be allergic to"
"3R6RZGK0XFO458IPXVF9V19YSGEYV4"	"3DDOM87YLDZSEDRDHHYR70AB0UOTVQ"	"Correct an explanation to fix the logic of an argument [1-2 mins/HIT on average] (pilot study)"	"This HIT requires logical thinking"	"Argumentation, NLP, natural language processing"	"$0.12"	"Sun Apr 09 22:23:12 CEST 2017"	"5"	"0"	"0"	"5"	"Reviewable"	"NotReviewed"	"mthit-00000.html"	"1200"	"604800"	"Wed Apr 12 22:23:12 CEST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3R6RZGK0XFO458IPXVF9V19YSGEYV4"	"3IKZ72A5B5SOJWPEGG6WKJ4PGTCFN3"	"A23KWI5P9WYEBZ"	"Approved"	"Mon Apr 17 00:43:19 CEST 2017"	"Mon Apr 10 00:32:53 CEST 2017"	"Mon Apr 10 00:43:19 CEST 2017"	"Mon Apr 10 06:51:07 CEST 2017"	""	""	""	""	""	""	""	"They are a threat based on argument"		"there is innovation in 3-d printing"	"shouldn't be mandatory based on underlined"		"on"	"on"
"3R6RZGK0XFO458IPXVF9V19YSGEYV4"	"3DDOM87YLDZSEDRDHHYR70AB0UOTVQ"	"Correct an explanation to fix the logic of an argument [1-2 mins/HIT on average] (pilot study)"	"This HIT requires logical thinking"	"Argumentation, NLP, natural language processing"	"$0.12"	"Sun Apr 09 22:23:12 CEST 2017"	"5"	"0"	"0"	"5"	"Reviewable"	"NotReviewed"	"mthit-00000.html"	"1200"	"604800"	"Wed Apr 12 22:23:12 CEST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3R6RZGK0XFO458IPXVF9V19YSGEYV4"	"37TD41K0AILEWXX9XAXHB7TS6FUSCJ"	"A340UGIDGIF4W6"	"Approved"	"Mon Apr 17 01:12:02 CEST 2017"	"Mon Apr 10 01:08:38 CEST 2017"	"Mon Apr 10 01:12:02 CEST 2017"	"Mon Apr 10 06:51:07 CEST 2017"	""	""	""	""	""	""	""	""	"nuclear weapons are a threat to every state"	"there isn't any innovation in 3-d printing because it's unsustainable"	""	"vaccines contain many chemicals that children may be allergic to"		
"31SIZS5W59R33ZAMX1T5HIHT81KRQ1"	"3DDOM87YLDZSEDRDHHYR70AB0UOTVQ"	"Correct an explanation to fix the logic of an argument [1-2 mins/HIT on average] (pilot study)"	"This HIT requires logical thinking"	"Argumentation, NLP, natural language processing"	"$0.12"	"Sun Apr 09 22:23:12 CEST 2017"	"5"	"0"	"0"	"5"	"Reviewable"	"NotReviewed"	"mthit-00001.html"	"1200"	"604800"	"Wed Apr 12 22:23:12 CEST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=31SIZS5W59R33ZAMX1T5HIHT81KRQ1"	"3R6P78PK7LNSS9QTOWYQB3AT6QUTGD"	"A2YE2I9DYV9OKW"	"Approved"	"Sun Apr 16 23:30:14 CEST 2017"	"Sun Apr 09 23:22:47 CEST 2017"	"Sun Apr 09 23:30:14 CEST 2017"	"Mon Apr 10 06:51:07 CEST 2017"	""	""	""	""		"It's hard to tell how much I should be making the arguments seem more natural and how much I should be honoring the ""minimal changes"" instruction. On the ""illegal labor"" one, if I had left in the ""beyond a certain threshold"" it would have been a readable sentence but a somewhat weird thing to say since you'd normally only call attention to thresholds where something changes."	""								""	"everything is too political already"	"the risk is much less if refugees are shunned"	""	""	"they would be willing to pay the extra cost"
"31SIZS5W59R33ZAMX1T5HIHT81KRQ1"	"3DDOM87YLDZSEDRDHHYR70AB0UOTVQ"	"Correct an explanation to fix the logic of an argument [1-2 mins/HIT on average] (pilot study)"	"This HIT requires logical thinking"	"Argumentation, NLP, natural language processing"	"$0.12"	"Sun Apr 09 22:23:12 CEST 2017"	"5"	"0"	"0"	"5"	"Reviewable"	"NotReviewed"	"mthit-00001.html"	"1200"	"604800"	"Wed Apr 12 22:23:12 CEST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=31SIZS5W59R33ZAMX1T5HIHT81KRQ1"	"3QY7M81QH8YAWXP51KG44ZA4OAM7KK"	"AJD3JOWNVDZD1"	"Approved"	"Sun Apr 16 23:48:17 CEST 2017"	"Sun Apr 09 23:42:57 CEST 2017"	"Sun Apr 09 23:48:17 CEST 2017"	"Mon Apr 10 06:51:07 CEST 2017"	""	""	""	""		""	""								""	"everything is not political "	"the risk is much lowerr if refugees are shunned"	""	""	"they would  be willing to pay more"
"31SIZS5W59R33ZAMX1T5HIHT81KRQ1"	"3DDOM87YLDZSEDRDHHYR70AB0UOTVQ"	"Correct an explanation to fix the logic of an argument [1-2 mins/HIT on average] (pilot study)"	"This HIT requires logical thinking"	"Argumentation, NLP, natural language processing"	"$0.12"	"Sun Apr 09 22:23:12 CEST 2017"	"5"	"0"	"0"	"5"	"Reviewable"	"NotReviewed"	"mthit-00001.html"	"1200"	"604800"	"Wed Apr 12 22:23:12 CEST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=31SIZS5W59R33ZAMX1T5HIHT81KRQ1"	"3QXNC7EIPJ7CXQ6UCO46ZBM152509K"	"A1I4CYG5YDFTYM"	"Approved"	"Mon Apr 17 00:23:13 CEST 2017"	"Mon Apr 10 00:18:56 CEST 2017"	"Mon Apr 10 00:23:13 CEST 2017"	"Mon Apr 10 06:51:07 CEST 2017"	""	""	""	""		"this is a bit challenging. trying to not change many words makes it quite difficult to get the point across. It might be better if we were able to retype the entire sentence into the gist of what was trying to be said"	""								""	"everything is far too political anyway"	"the shunned refugees are more dangerous if they are shunned"	""	""	"they would be willing to paywithin a reasonable increse threshold"
"31SIZS5W59R33ZAMX1T5HIHT81KRQ1"	"3DDOM87YLDZSEDRDHHYR70AB0UOTVQ"	"Correct an explanation to fix the logic of an argument [1-2 mins/HIT on average] (pilot study)"	"This HIT requires logical thinking"	"Argumentation, NLP, natural language processing"	"$0.12"	"Sun Apr 09 22:23:12 CEST 2017"	"5"	"0"	"0"	"5"	"Reviewable"	"NotReviewed"	"mthit-00001.html"	"1200"	"604800"	"Wed Apr 12 22:23:12 CEST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=31SIZS5W59R33ZAMX1T5HIHT81KRQ1"	"3GNA64GUZFGHKW9HQWL4218HWAL5QX"	"A23KWI5P9WYEBZ"	"Approved"	"Mon Apr 17 00:51:42 CEST 2017"	"Mon Apr 10 00:32:57 CEST 2017"	"Mon Apr 10 00:51:42 CEST 2017"	"Mon Apr 10 06:51:07 CEST 2017"	""	""	""	""		""	""								""	"everything is political "	"the risk is much greater "	""	""	"they would be willing to pay beyond a certain threshold"
"31SIZS5W59R33ZAMX1T5HIHT81KRQ1"	"3DDOM87YLDZSEDRDHHYR70AB0UOTVQ"	"Correct an explanation to fix the logic of an argument [1-2 mins/HIT on average] (pilot study)"	"This HIT requires logical thinking"	"Argumentation, NLP, natural language processing"	"$0.12"	"Sun Apr 09 22:23:12 CEST 2017"	"5"	"0"	"0"	"5"	"Reviewable"	"NotReviewed"	"mthit-00001.html"	"1200"	"604800"	"Wed Apr 12 22:23:12 CEST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=31SIZS5W59R33ZAMX1T5HIHT81KRQ1"	"3W92K5RLWVT9P45YCVFE8O7PD245VV"	"A37YE42KAPNDGU"	"Approved"	"Mon Apr 17 01:32:52 CEST 2017"	"Mon Apr 10 01:28:38 CEST 2017"	"Mon Apr 10 01:32:52 CEST 2017"	"Mon Apr 10 06:51:07 CEST 2017"	""	""	""	""		""	""								""	"not everything is political"	"the risk is much less if refugees are shunned"	""	""	"they would be willing to pay beyond a certain threshold"
